listing_id,source,category,make,model,year,engine_cc,fuel_type,transmission,mileage_km,color,condition,num_owners,registered,registration_city,city,price_pkr,listing_date
PK-25270051,PakWheels,Car,Toyota,Yaris,2020,1300,Petrol,Manual,24500,Beige,Excellent,1,Yes,Quetta,Peshawar,2634000,2024-09-21
PK-50945382,OLX,Car,Honda,Civic,2014,1800,Petrol,Manual,100000,Pearl White,Good,2,Yes,Karachi,Karachi,3570000,2023-10-05
PK-28884147,PakWheels,Car,Toyota,Yaris,2021,1300,Petrol,Manual,14000,White,Good,2,Yes,Lahore,Islamabad,2711000,2024-04-14
PK-18532559,PakWheels,Car,Toyota,Hilux,2018,2800,Petrol,Manual,76500,Beige,Needs Work,2,Yes,Multan,Sargodha,6375000,2023-08-07
PK-87761337,PakWheels,Car,Suzuki,Cultus,2019,1000,Petrol,Automatic,68000,Blue,Good,4,Yes,Bahawalpur,Islamabad,1530000,2023-12-29
PK-37212714,PakWheels,Car,Changan,Alsvin,2022,1500,Petrol,Manual,15500,Grey,Excellent,1,Yes,Multan,Islamabad,3837000,2024-10-02
PK-67750858,OLX,Motorcycle,Honda,CB 125F,2024,125,Petrol,Manual,0,Green,Fair,1,No,Un-Registered,Lahore,218000,2023-05-22
PK-61305362,PakWheels,Car,Kia,Sportage,2024,2000,Petrol,Manual,0,White,Excellent,2,Yes,Faisalabad,Peshawar,7750000,2023-06-28
PK-49357981,PakWheels,Motorcycle,Ravi,RX 70,2016,70,Petrol,Manual,60800,Orange,Good,1,No,Un-Registered,Lahore,47000,2023-01-29
PK-20209484,OLX,Car,MG,ZS,2021,1500,Petrol,Manual,31000,Brown,Good,1,No,Un-Registered,Multan,5115000,2024-08-13
PK-37750102,PakWheels,Motorcycle,Ravi,RX 110,2017,110,Petrol,Manual,79800,Grey,Good,2,Yes,Karachi,Sargodha,72000,2023-06-26
PK-56225264,OLX,Motorcycle,Suzuki,Gixxer 150,2024,150,Petrol,Manual,0,Orange,Fair,1,No,Un-Registered,Islamabad,360000,2024-08-22
PK-13226649,PakWheels,Car,Toyota,Land Cruiser,2012,4000,Petrol,Manual,132000,Silver,Good,1,Yes,Larkana,Karachi,21250000,2024-02-05
PK-19533977,PakWheels,Car,Hyundai,Tucson,2021,2000,Diesel,Manual,23000,Beige,Good,3,Yes,Hyderabad,Lahore,6097000,2024-02-01
PK-87687000,PakWheels,Car,Kia,Sportage,2022,2000,Petrol,Manual,31500,Maroon,Excellent,1,Yes,Gujranwala,Gujranwala,6595000,2024-10-28
PK-10475699,PakWheels,Car,Kia,Stonic,2024,1000,Hybrid,Manual,0,Pearl White,Good,2,Yes,Peshawar,Peshawar,5188000,2023-06-11
PK-35367751,OLX,Motorcycle,Honda,CD 70,2023,70,Petrol,Manual,7200,Red,Excellent,3,Yes,Peshawar,Karachi,125000,2024-08-03
PK-35009476,OLX,Car,Suzuki,Alto,2020,660,CNG+Petrol,CVT,35500,Brown,Good,1,No,Un-Registered,Karachi,1360000,2024-01-09
PK-45438669,PakWheels,Car,Toyota,Fortuner,2021,2700,Hybrid,Manual,42500,Grey,Excellent,1,Yes,Rawalpindi,Rawalpindi,10321000,2023-08-08
PK-54826370,OLX,Car,Toyota,Fortuner,2023,2700,Petrol,Manual,11000,Red,Good,2,Yes,Gujranwala,Hyderabad,11371000,2024-06-15
PK-36737472,PakWheels,Motorcycle,Honda,CD 70,2015,70,Petrol,Manual,84800,White,Good,2,Yes,Quetta,Lahore,76000,2023-02-19
PK-58961812,PakWheels,Motorcycle,Suzuki,GS 150,2016,150,Petrol,Manual,79000,Grey,Excellent,2,Yes,Larkana,Lahore,128000,2024-02-03
PK-73988985,OLX,Car,Suzuki,Alto,2022,660,Petrol,Manual,22000,Golden,Fair,2,Yes,Gujranwala,Lahore,1367000,2023-05-05
PK-64523874,PakWheels,Car,Suzuki,Swift,2019,1300,Petrol,CVT,81000,Beige,Good,1,No,Un-Registered,Sukkur,1890000,2024-02-21
PK-72885567,PakWheels,Motorcycle,Honda,CD 70,2021,70,Petrol,Manual,18200,Orange,Excellent,1,Yes,Larkana,Islamabad,112000,2024-07-28
PK-51396067,OLX,Car,Kia,Picanto,2024,1000,Petrol,Automatic,0,Green,Fair,1,Yes,Hyderabad,Bahawalpur,2382000,2024-05-30
PK-52698172,PakWheels,Motorcycle,Yamaha,YBZ 125,2018,125,Petrol,Manual,48800,Black,Excellent,2,No,Un-Registered,Lahore,128000,2023-11-28
PK-65422622,PakWheels,Car,Suzuki,Swift,2024,1300,Petrol,Manual,0,Black,Fair,1,Yes,Lahore,Lahore,2452000,2024-11-24
PK-42981389,OLX,Car,Toyota,Vitz,2016,1000,Petrol,Manual,128500,Blue,Fair,1,Yes,Karachi,Quetta,1700000,2024-08-31
PK-62527814,PakWheels,Car,Hyundai,Tucson,2021,2000,Hybrid,Manual,45000,White,Excellent,1,Yes,Quetta,Sialkot,6089000,2024-07-15
PK-33977018,OLX,Car,Toyota,Hilux,2019,2800,Petrol,Manual,58500,Golden,Good,3,Yes,Karachi,Karachi,6771000,2024-11-27
PK-20763396,OLX,Motorcycle,Road Prince,RP 70,2024,70,Petrol,Manual,0,Black,Fair,2,Yes,Multan,Islamabad,74000,2024-06-19
PK-56780269,OLX,Car,Toyota,Hilux,2021,2800,Hybrid,Manual,29000,Silver,Good,1,Yes,Gujranwala,Islamabad,7335000,2023-08-25
PK-71121822,OLX,Motorcycle,United,US 125,2022,125,Petrol,Manual,9400,Red,Excellent,1,No,Un-Registered,Karachi,136000,2024-12-12
PK-27257661,PakWheels,Motorcycle,Suzuki,GS 150,2015,150,Petrol,Manual,89600,Silver,Good,2,Yes,Bahawalpur,Karachi,128000,2024-10-04
PK-89884158,PakWheels,Car,Proton,X70,2024,1800,Petrol,Manual,0,Maroon,Good,2,Yes,Lahore,Islamabad,7735000,2023-01-21
PK-79711586,OLX,Car,Suzuki,Wagon R,2021,1000,Petrol,Manual,41000,Golden,Good,2,Yes,Quetta,Larkana,1672000,2023-06-24
PK-11285619,OLX,Car,Kia,Sorento,2023,2500,Petrol,Manual,12000,Brown,Good,2,Yes,Quetta,Rawalpindi,13723000,2023-05-17
PK-90292116,PakWheels,Car,Honda,Fit,2020,1300,Petrol,Manual,44500,Blue,Excellent,4,Yes,Rawalpindi,Sialkot,2238000,2023-02-04
PK-26147671,PakWheels,Car,Toyota,Hilux,2022,2800,CNG+Petrol,CVT,26000,Beige,Excellent,4,Yes,Gujranwala,Islamabad,8869000,2024-04-02
PK-43390704,OLX,Car,Toyota,Vitz,2013,1000,Petrol,Automatic,125000,Brown,Good,2,Yes,Sukkur,Karachi,1700000,2023-09-17
PK-90436654,OLX,Car,Toyota,Fortuner,2018,2700,Petrol,Automatic,81500,Beige,Good,1,Yes,Sukkur,Bahawalpur,7650000,2024-10-23
PK-88083792,OLX,Car,Honda,HR-V,2023,1500,Petrol,Manual,13000,Pearl White,Excellent,2,Yes,Hyderabad,Karachi,8265000,2023-09-29
PK-76372523,OLX,Car,Kia,Stonic,2024,1000,CNG+Petrol,Automatic,0,Blue,Excellent,2,Yes,Faisalabad,Multan,5597000,2023-04-11
PK-43322272,PakWheels,Car,Proton,Saga,2023,1300,Petrol,Manual,10500,White,Excellent,3,No,Un-Registered,Islamabad,3161000,2023-10-25
PK-76669489,OLX,Car,MG,5,2024,1500,Petrol,CVT,0,Beige,Excellent,1,Yes,Sukkur,Lahore,5844000,2023-07-20
PK-26773479,OLX,Motorcycle,Honda,CB 300R,2021,300,Petrol,Manual,32600,Orange,Good,3,No,Un-Registered,Islamabad,674000,2023-10-03
PK-21773957,PakWheels,Motorcycle,Yamaha,MT-15,2023,155,Petrol,Manual,6800,Grey,Good,1,No,Un-Registered,Gujranwala,798000,2024-03-27
PK-10973829,OLX,Car,Hyundai,Tucson,2023,2000,Petrol,Manual,12000,Golden,Needs Work,1,Yes,Quetta,Karachi,4802000,2024-01-04
PK-60089832,PakWheels,Car,Suzuki,Alto,2022,660,Petrol,Automatic,18500,Green,Excellent,2,Yes,Lahore,Islamabad,1652000,2024-11-27
PK-54064164,PakWheels,Motorcycle,Yamaha,MT-15,2021,155,Petrol,Manual,29200,Silver,Good,2,Yes,Faisalabad,Karachi,680000,2024-05-22
PK-87788422,PakWheels,Motorcycle,Ravi,RX 110,2016,110,Petrol,Manual,82600,Silver,Good,1,Yes,Multan,Karachi,72000,2024-09-01
PK-90958813,PakWheels,Car,Kia,Sportage,2024,2000,Hybrid,CVT,0,Beige,Good,1,Yes,Lahore,Karachi,7551000,2024-03-10
PK-78537571,OLX,Motorcycle,United,US 70,2021,70,Petrol,Manual,28800,Green,Excellent,3,Yes,Faisalabad,Islamabad,74000,2024-12-25
PK-32717955,OLX,Motorcycle,United,US 100,2020,100,Petrol,Manual,44000,Green,Good,2,Yes,Bahawalpur,Multan,81000,2024-06-26
PK-55065320,PakWheels,Motorcycle,Honda,CB 150F,2023,150,Petrol,Manual,11800,Red,Good,2,Yes,Peshawar,Lahore,322000,2024-01-16
PK-66686642,PakWheels,Car,Toyota,Corolla,2014,1800,Petrol,Automatic,177500,Pearl White,Excellent,3,Yes,Sukkur,Islamabad,2975000,2024-12-27
PK-16007154,PakWheels,Car,Kia,Sportage,2019,2000,Diesel,Manual,69000,Blue,Good,4,Yes,Multan,Karachi,5238000,2023-07-01
PK-40742311,OLX,Car,Toyota,Prius,2015,1800,Petrol,CVT,95000,Beige,Good,2,Yes,Sukkur,Lahore,5100000,2024-12-05
PK-55671297,PakWheels,Car,Hyundai,Elantra,2024,2000,Petrol,CVT,0,White,Fair,1,Yes,Sialkot,Sialkot,5450000,2023-12-15
PK-54258452,OLX,Car,Suzuki,Alto,2023,660,CNG+Petrol,Automatic,12000,Black,Good,1,Yes,Larkana,Karachi,1690000,2023-02-12
PK-13871020,PakWheels,Car,Suzuki,Alto,2021,660,Petrol,CVT,44500,Red,Good,1,Yes,Sialkot,Lahore,1519000,2023-02-17
PK-31569430,PakWheels,Car,MG,5,2022,1500,Petrol,CVT,18000,Beige,Excellent,1,Yes,Sialkot,Quetta,5284000,2023-05-29
PK-73996230,OLX,Motorcycle,Honda,CG 125,2022,125,Petrol,Manual,18800,White,Good,1,Yes,Lahore,Rawalpindi,150000,2023-08-24
PK-69915762,OLX,Car,Honda,HR-V,2024,1500,CNG+Petrol,Manual,0,Golden,Good,1,No,Un-Registered,Lahore,8889000,2023-04-09
PK-18768924,PakWheels,Car,Suzuki,Alto,2022,660,Petrol,Manual,28500,Green,Excellent,1,Yes,Sargodha,Lahore,1701000,2024-03-02
PK-85612068,PakWheels,Car,MG,5,2022,1500,Petrol,CVT,14000,Pearl White,Good,3,Yes,Multan,Hyderabad,4933000,2024-09-05
PK-26521948,PakWheels,Car,Honda,Civic,2017,1800,Petrol,Manual,108000,Blue,Good,2,Yes,Faisalabad,Larkana,3749000,2024-01-28
PK-92376774,OLX,Motorcycle,Yamaha,R15,2022,155,Petrol,Manual,18600,Green,Fair,3,Yes,Sargodha,Sargodha,577000,2024-10-15
PK-74933357,OLX,Motorcycle,Honda,CG 125,2021,125,Petrol,Manual,22000,Grey,Good,1,Yes,Islamabad,Quetta,140000,2024-02-13
PK-89327576,PakWheels,Motorcycle,Suzuki,GD 110S,2019,110,Petrol,Manual,68400,Red,Good,2,Yes,Sialkot,Faisalabad,107000,2024-12-13
PK-69862044,PakWheels,Car,Kia,Stonic,2021,1000,Petrol,Manual,33500,Beige,Excellent,1,No,Un-Registered,Sialkot,5004000,2023-12-19
PK-63742264,OLX,Car,Toyota,Prius,2016,1800,Petrol,Manual,120000,White,Fair,1,No,Un-Registered,Sargodha,5100000,2024-07-31
PK-40637210,PakWheels,Car,Suzuki,Jimny,2024,1500,CNG+Petrol,CVT,0,Silver,Excellent,1,Yes,Quetta,Quetta,5871000,2024-06-30
PK-53620722,OLX,Car,Hyundai,Santro,2024,1000,Petrol,Manual,0,Blue,Good,1,Yes,Sargodha,Lahore,2675000,2024-10-12
PK-80259009,PakWheels,Car,MG,5,2023,1500,Petrol,Automatic,7500,Green,Fair,2,Yes,Sargodha,Faisalabad,4462000,2024-08-14
PK-41427698,OLX,Car,MG,ZS,2021,1500,Hybrid,Manual,47500,Blue,Needs Work,2,Yes,Gujranwala,Peshawar,4675000,2024-05-03
PK-89752697,OLX,Motorcycle,Honda,CB 125F,2021,125,Petrol,Manual,25000,Blue,Good,1,No,Un-Registered,Rawalpindi,210000,2024-11-08
PK-92630684,OLX,Motorcycle,Suzuki,Gixxer 150,2022,150,Petrol,Manual,14000,Red,Good,1,No,Un-Registered,Lahore,313000,2023-07-14
PK-86353968,PakWheels,Car,Toyota,Fortuner,2018,2700,Petrol,Manual,62000,Golden,Good,1,Yes,Quetta,Larkana,8475000,2024-01-11
PK-76166048,PakWheels,Motorcycle,Yamaha,YBR 125,2024,125,Petrol,Manual,0,Red,Fair,1,Yes,Bahawalpur,Karachi,179000,2024-03-01
PK-20440583,OLX,Motorcycle,Suzuki,GD 110S,2021,110,Petrol,Manual,27200,Silver,Good,2,No,Un-Registered,Larkana,136000,2023-09-17
PK-43293999,OLX,Car,Proton,X70,2023,1800,Hybrid,CVT,13500,Beige,Good,3,Yes,Quetta,Karachi,6808000,2024-03-08
PK-66648087,OLX,Car,Kia,Picanto,2020,1000,Diesel,Automatic,32000,Black,Excellent,1,Yes,Hyderabad,Islamabad,2325000,2023-02-28
PK-11127403,PakWheels,Car,Toyota,Fortuner,2022,2700,Petrol,Manual,26500,Green,Good,1,Yes,Sargodha,Faisalabad,11340000,2024-06-17
PK-90310669,OLX,Car,Honda,BRV,2018,1500,Petrol,Manual,93500,Black,Excellent,4,No,Un-Registered,Sargodha,4645000,2023-05-01
PK-60291405,OLX,Car,Toyota,Land Cruiser,2020,4000,CNG+Petrol,Manual,49000,Brown,Good,1,Yes,Hyderabad,Lahore,24732000,2024-03-03
PK-48142768,OLX,Car,Honda,City,2021,1200,Petrol,Manual,33000,Green,Excellent,4,Yes,Larkana,Lahore,2990000,2024-04-26
PK-56672844,OLX,Motorcycle,Yamaha,MT-15,2023,155,Petrol,Manual,10000,Red,Good,3,No,Un-Registered,Hyderabad,807000,2023-01-14
PK-26992753,PakWheels,Car,Suzuki,Every,2017,660,Petrol,Manual,67000,Brown,Good,3,Yes,Faisalabad,Sialkot,2380000,2023-12-10
PK-34003439,OLX,Car,Hyundai,Elantra,2023,2000,Hybrid,Manual,12000,Maroon,Good,1,Yes,Multan,Islamabad,6488000,2024-12-30
PK-56771297,OLX,Motorcycle,Yamaha,YBZ 125,2023,125,Petrol,Manual,8400,Grey,Good,1,Yes,Bahawalpur,Hyderabad,189000,2024-07-07
PK-39244446,OLX,Car,Changan,M9,2022,1000,CNG+Petrol,Manual,33000,Golden,Fair,1,Yes,Multan,Sargodha,2545000,2024-02-15
PK-75374870,OLX,Car,Hyundai,Elantra,2020,2000,Diesel,Automatic,30000,Green,Excellent,2,Yes,Hyderabad,Islamabad,5585000,2023-01-25
PK-61518966,PakWheels,Car,Changan,Oshan X7,2021,1500,CNG+Petrol,Manual,47500,Black,Fair,1,Yes,Peshawar,Lahore,5100000,2024-07-31
PK-98261015,OLX,Car,Kia,Sportage,2021,2000,Petrol,CVT,34000,Beige,Good,4,Yes,Sialkot,Gujranwala,6229000,2024-11-11
PK-56919936,PakWheels,Car,Kia,Stonic,2024,1000,Petrol,Manual,0,Red,Good,2,Yes,Quetta,Multan,5609000,2024-08-31
PK-47755672,OLX,Car,Honda,City,2021,1200,Diesel,Automatic,29500,Red,Good,2,Yes,Sargodha,Sialkot,3016000,2023-03-12
PK-98631983,PakWheels,Motorcycle,Yamaha,R15,2019,155,Petrol,Manual,25800,Red,Excellent,1,No,Un-Registered,Lahore,510000,2023-05-13
PK-78920872,OLX,Motorcycle,Honda,CG 125,2021,125,Petrol,Manual,15400,Black,Good,1,Yes,Lahore,Lahore,146000,2024-04-14
PK-47301893,OLX,Car,MG,5,2022,1500,Petrol,CVT,32000,Blue,Fair,1,Yes,Gujranwala,Lahore,4243000,2023-12-27
PK-82202022,OLX,Car,Suzuki,Alto,2018,660,Petrol,Manual,98500,Black,Good,3,Yes,Hyderabad,Karachi,1360000,2024-05-12
PK-56047075,PakWheels,Car,Kia,Sportage,2019,2000,Petrol,Manual,66500,Maroon,Good,2,Yes,Multan,Sukkur,5860000,2024-04-29
PK-82080753,PakWheels,Car,Toyota,Vitz,2017,1000,Petrol,Manual,79000,Brown,Excellent,2,Yes,Sargodha,Multan,1783000,2023-08-04
PK-83927501,OLX,Car,Honda,City,2022,1200,CNG+Petrol,Manual,25500,Black,Good,1,Yes,Peshawar,Multan,3205000,2023-08-28
PK-54331259,PakWheels,Car,Toyota,Land Cruiser,2016,4000,Petrol,Manual,130000,Beige,Excellent,1,Yes,Lahore,Rawalpindi,21250000,2024-06-27
PK-84345302,PakWheels,Car,Honda,Civic,2024,1800,CNG+Petrol,Manual,0,Golden,Good,2,Yes,Sukkur,Faisalabad,5226000,2023-07-20
PK-27784645,OLX,Car,Changan,Alsvin,2024,1500,Petrol,Automatic,0,Blue,Needs Work,1,Yes,Hyderabad,Lahore,2874000,2023-09-08
PK-92472827,PakWheels,Motorcycle,Honda,CB 150F,2020,150,Petrol,Manual,33000,Grey,Good,2,Yes,Larkana,Karachi,257000,2023-08-03
PK-64313762,OLX,Car,Suzuki,Swift,2024,1300,Petrol,Automatic,0,Maroon,Fair,1,Yes,Quetta,Larkana,2476000,2024-05-10
PK-89705240,PakWheels,Car,Kia,Stonic,2024,1000,Hybrid,Manual,0,Beige,Good,2,Yes,Sukkur,Hyderabad,5453000,2023-12-01
PK-96548887,PakWheels,Car,Honda,BRV,2021,1500,Petrol,Automatic,41500,Blue,Excellent,1,Yes,Sialkot,Rawalpindi,4985000,2024-06-07
PK-15910667,OLX,Car,Honda,BRV,2018,1500,Hybrid,Manual,50500,Silver,Excellent,2,Yes,Bahawalpur,Karachi,4108000,2024-08-10
PK-89950868,PakWheels,Car,Toyota,Corolla,2022,1800,Petrol,Manual,29000,Silver,Excellent,3,Yes,Lahore,Islamabad,4451000,2023-07-04
PK-28697002,PakWheels,Car,Honda,HR-V,2020,1500,Petrol,Automatic,61000,Beige,Good,1,No,Un-Registered,Lahore,6555000,2024-09-26
PK-24965348,PakWheels,Motorcycle,Honda,CG 125,2019,125,Petrol,Manual,50400,White,Good,1,Yes,Karachi,Karachi,128000,2023-11-11
PK-25437721,PakWheels,Car,Kia,Stonic,2024,1000,Petrol,Automatic,0,Grey,Good,1,Yes,Rawalpindi,Islamabad,5447000,2024-09-24
PK-76121981,OLX,Motorcycle,Honda,CB 125F,2020,125,Petrol,Manual,37000,White,Good,1,Yes,Bahawalpur,Karachi,168000,2023-04-21
PK-65265613,OLX,Car,Suzuki,Cultus,2017,1000,Petrol,Manual,87500,Blue,Fair,2,Yes,Multan,Peshawar,1530000,2024-07-27
PK-40299882,PakWheels,Car,Toyota,Fortuner,2021,2700,Hybrid,Automatic,30500,Grey,Good,1,Yes,Quetta,Islamabad,10490000,2024-08-20
PK-62547554,PakWheels,Motorcycle,Suzuki,GS 150,2017,150,Petrol,Manual,70200,Black,Excellent,1,Yes,Rawalpindi,Hyderabad,128000,2024-08-16
PK-49517947,OLX,Car,Proton,Saga,2022,1300,Petrol,Automatic,22500,Grey,Excellent,3,Yes,Sukkur,Lahore,3025000,2023-06-29
PK-96691181,PakWheels,Car,Proton,Saga,2024,1300,Hybrid,CVT,0,Pearl White,Needs Work,1,Yes,Quetta,Faisalabad,2380000,2024-10-17
PK-65881321,OLX,Motorcycle,Honda,CB 125F,2024,125,Petrol,Manual,0,Grey,Fair,1,No,Un-Registered,Karachi,219000,2024-12-02
PK-56244783,OLX,Car,Toyota,Corolla,2021,1800,Petrol,CVT,24500,Brown,Good,2,Yes,Islamabad,Sargodha,3843000,2024-02-17
PK-67621630,PakWheels,Car,Toyota,Yaris,2023,1300,Diesel,Automatic,6500,Red,Good,2,Yes,Larkana,Islamabad,2961000,2023-04-23
PK-70311494,PakWheels,Car,Honda,HR-V,2021,1500,Petrol,CVT,28500,Blue,Needs Work,2,Yes,Larkana,Lahore,5950000,2023-12-02
PK-61154803,OLX,Car,Toyota,Corolla,2021,1800,Petrol,Manual,20500,Maroon,Good,2,Yes,Sukkur,Islamabad,4003000,2023-05-04
PK-87701200,OLX,Car,Suzuki,Jimny,2023,1500,Diesel,Manual,6000,Green,Excellent,2,Yes,Lahore,Karachi,5454000,2023-03-11
PK-84809148,OLX,Car,Toyota,Hilux,2017,2800,CNG+Petrol,Manual,108000,Blue,Fair,4,No,Un-Registered,Sukkur,6375000,2024-06-14
PK-88710068,OLX,Motorcycle,United,US 100,2024,100,Petrol,Manual,0,Black,Good,1,Yes,Hyderabad,Larkana,104000,2024-08-16
PK-91809287,PakWheels,Car,Suzuki,Wagon R,2022,1000,CNG+Petrol,Manual,19000,Golden,Excellent,1,Yes,Lahore,Peshawar,1877000,2023-11-09
PK-53703517,PakWheels,Car,Suzuki,Every,2023,660,Petrol,Automatic,14000,Red,Fair,1,Yes,Sukkur,Peshawar,2830000,2023-04-25
PK-80087906,PakWheels,Motorcycle,Road Prince,RP 125,2018,125,Petrol,Manual,49800,Silver,Good,1,Yes,Quetta,Lahore,89000,2024-08-10
PK-41724015,PakWheels,Car,Suzuki,Every,2017,660,Petrol,Manual,103000,Green,Good,2,Yes,Hyderabad,Islamabad,2380000,2024-09-10
PK-48261364,OLX,Car,Changan,M9,2022,1000,Diesel,Automatic,24500,Blue,Good,3,Yes,Sukkur,Islamabad,2789000,2023-06-17
PK-46392228,PakWheels,Car,Honda,BRV,2019,1500,Petrol,CVT,27500,Brown,Good,1,Yes,Faisalabad,Lahore,4512000,2023-08-03
PK-52460451,PakWheels,Car,Hyundai,Elantra,2021,2000,Petrol,Manual,30000,Pearl White,Fair,3,Yes,Lahore,Bahawalpur,4917000,2024-05-03
PK-66913730,PakWheels,Car,Toyota,Land Cruiser,2014,4000,Hybrid,Automatic,131000,Maroon,Excellent,2,Yes,Sialkot,Multan,21250000,2024-10-12
PK-21694126,PakWheels,Car,Toyota,Hilux,2020,2800,Petrol,Manual,70500,Pearl White,Good,1,Yes,Lahore,Lahore,7181000,2023-08-31
PK-42257563,PakWheels,Car,Honda,Civic,2024,1800,Petrol,Manual,0,Maroon,Good,1,Yes,Faisalabad,Karachi,5424000,2023-08-10
PK-62978421,OLX,Car,Toyota,Prius,2014,1800,Petrol,CVT,145000,Grey,Excellent,1,Yes,Bahawalpur,Sukkur,5100000,2024-06-22
PK-30982952,PakWheels,Car,Hyundai,Elantra,2020,2000,Petrol,Manual,54000,Beige,Fair,3,Yes,Gujranwala,Lahore,4749000,2024-01-24
PK-12322134,OLX,Motorcycle,Suzuki,Gixxer 150,2024,150,Petrol,Manual,0,White,Fair,2,No,Un-Registered,Peshawar,333000,2023-03-22
PK-35496811,PakWheels,Car,Honda,BRV,2021,1500,Petrol,Automatic,39000,Grey,Good,3,Yes,Sargodha,Rawalpindi,4982000,2024-09-19
PK-71946384,PakWheels,Motorcycle,Yamaha,R15,2020,155,Petrol,Manual,34000,Black,Good,1,No,Un-Registered,Lahore,567000,2023-03-20
PK-92755499,PakWheels,Car,Changan,M9,2024,1000,Petrol,Manual,0,Black,Excellent,1,Yes,Sargodha,Rawalpindi,2943000,2024-06-02
PK-98697255,OLX,Motorcycle,Honda,CG 125,2022,125,Petrol,Manual,18200,White,Fair,2,Yes,Sialkot,Lahore,138000,2024-09-26
PK-81193486,OLX,Motorcycle,United,US 70,2023,70,Petrol,Manual,8200,Black,Excellent,2,Yes,Faisalabad,Lahore,89000,2023-10-12
PK-97577487,OLX,Motorcycle,Honda,CB 150F,2022,150,Petrol,Manual,17000,Black,Fair,1,No,Un-Registered,Multan,265000,2024-02-01
PK-23856023,OLX,Car,Kia,Sportage,2020,2000,Diesel,Manual,56000,Black,Excellent,2,Yes,Sukkur,Multan,6081000,2023-05-14
PK-76801198,PakWheels,Car,Kia,Stonic,2022,1000,CNG+Petrol,Automatic,24000,Black,Excellent,3,Yes,Hyderabad,Islamabad,5124000,2023-05-21
PK-58008794,PakWheels,Motorcycle,Honda,Pridor,2024,100,Petrol,Manual,0,Green,Fair,1,Yes,Peshawar,Rawalpindi,125000,2024-10-03
PK-38788381,OLX,Car,Honda,Fit,2018,1300,Petrol,CVT,82000,Grey,Good,2,Yes,Sargodha,Lahore,1807000,2024-05-28
PK-44303504,OLX,Motorcycle,Honda,CB 300R,2023,300,Petrol,Manual,7600,Grey,Good,1,Yes,Peshawar,Gujranwala,783000,2023-03-16
PK-74291599,OLX,Car,Toyota,Fortuner,2020,2700,Petrol,CVT,54500,Beige,Fair,1,Yes,Bahawalpur,Islamabad,7709000,2024-08-31
PK-30022586,PakWheels,Motorcycle,Honda,CB 125F,2022,125,Petrol,Manual,18600,Silver,Good,2,Yes,Quetta,Lahore,186000,2024-04-12
PK-10438499,PakWheels,Car,Changan,Oshan X7,2023,1500,Petrol,Manual,12000,Green,Excellent,1,No,Un-Registered,Rawalpindi,7242000,2023-03-15
PK-85216211,PakWheels,Motorcycle,Honda,CB 125F,2024,125,Petrol,Manual,0,Green,Needs Work,2,Yes,Hyderabad,Lahore,169000,2023-01-20
PK-99943048,OLX,Car,Kia,Sportage,2023,2000,Hybrid,Automatic,14000,Pearl White,Excellent,2,No,Un-Registered,Sialkot,6750000,2024-08-14
PK-66534243,OLX,Car,Suzuki,Every,2017,660,CNG+Petrol,Manual,47000,Grey,Excellent,1,No,Un-Registered,Gujranwala,2380000,2024-01-07
PK-64471448,OLX,Motorcycle,Ravi,RX 70,2016,70,Petrol,Manual,45400,Red,Fair,1,Yes,Lahore,Rawalpindi,47000,2023-07-01
PK-61773731,OLX,Motorcycle,Honda,CB 150F,2020,150,Petrol,Manual,44400,White,Good,2,Yes,Hyderabad,Karachi,249000,2024-12-07
PK-74425917,PakWheels,Car,Toyota,Prius,2016,1800,Hybrid,CVT,119500,Grey,Fair,1,Yes,Faisalabad,Gujranwala,5100000,2024-08-17
PK-42160967,PakWheels,Car,Toyota,Hilux,2017,2800,Petrol,Automatic,81000,Beige,Excellent,2,Yes,Peshawar,Islamabad,6375000,2023-06-20
PK-12550658,OLX,Car,Suzuki,Alto,2024,660,Petrol,Manual,0,Black,Excellent,1,Yes,Larkana,Sialkot,1827000,2024-12-23
PK-29349898,PakWheels,Car,Suzuki,Jimny,2024,1500,Petrol,Manual,0,Beige,Excellent,1,Yes,Hyderabad,Multan,5837000,2023-04-13
PK-51858482,OLX,Car,Kia,Picanto,2022,1000,Petrol,CVT,20500,Red,Good,1,Yes,Gujranwala,Karachi,2443000,2024-11-17
PK-98251083,PakWheels,Car,Suzuki,Every,2017,660,Diesel,CVT,63000,Brown,Good,1,Yes,Lahore,Quetta,2380000,2024-08-15
PK-48313444,PakWheels,Motorcycle,United,US 100,2018,100,Petrol,Manual,55800,Grey,Excellent,1,Yes,Larkana,Rawalpindi,75000,2023-03-16
PK-61857193,PakWheels,Motorcycle,Yamaha,YBR 125,2020,125,Petrol,Manual,46600,Black,Excellent,2,Yes,Sialkot,Peshawar,150000,2024-05-07
PK-67521272,PakWheels,Car,Toyota,Fortuner,2021,2700,Hybrid,CVT,26000,Grey,Good,2,Yes,Karachi,Karachi,9921000,2023-09-15
PK-62035978,OLX,Car,Suzuki,Alto,2019,660,Diesel,CVT,81000,Beige,Excellent,1,No,Un-Registered,Karachi,1360000,2024-06-14
PK-48269143,PakWheels,Motorcycle,Yamaha,YBZ 125,2021,125,Petrol,Manual,14400,Black,Good,2,Yes,Quetta,Hyderabad,164000,2024-08-23
